loc_id,area_type,size,total_sqft,bath,balcony,price,bed_bath,price_per_sqft
848,Super built-up  Area,2,1261.0,2,2,61.0,344.0,4837.431
848,Super built-up  Area,3,1686.0,3,3,77.0,516.0,4567.023
849,Plot  Area,1,540.0,1,0,22.0,172.0,4074.074
849,Super built-up  Area,2,1075.0,2,2,48.0,344.0,4465.116
850,Plot  Area,3,2250.0,3,2,148.0,516.0,6577.778
850,Plot  Area,3,1600.0,3,1,75.0,516.0,4687.5
850,Super built-up  Area,2,1242.5,2,0,43.49,344.0,3500.201
850,Super built-up  Area,2,913.0,2,1,32.0,344.0,3504.929
850,Super built-up  Area,2,1128.0,2,1,60.0,344.0,5319.149
850,Super built-up  Area,2,1185.0,2,2,47.0,344.0,3966.245
850,Built-up  Area,3,900.0,2,1,42.0,476.0,4666.667
850,Super built-up  Area,1,649.5,1,0,17.535,172.0,2699.769
850,Built-up  Area,2,1020.0,2,2,35.0,344.0,3431.373
850,Built-up  Area,2,1195.0,2,1,42.0,344.0,3514.644
850,Plot  Area,4,1200.0,5,2,110.0,728.0,9166.667
850,Super built-up  Area,2,1240.0,2,1,44.0,344.0,3548.387
850,Built-up  Area,4,1550.0,2,2,65.0,608.0,4193.548
850,Super built-up  Area,2,950.0,2,2,32.5,344.0,3421.053
850,Built-up  Area,3,1285.0,2,2,68.0,476.0,5291.829
850,Super built-up  Area,3,1525.0,2,2,48.0,476.0,3147.541
850,Super built-up  Area,2,925.0,2,1,25.0,344.0,2702.703
850,Plot  Area,4,3190.0,3,1,160.0,648.0,5015.674
850,Built-up  Area,2,1215.0,2,0,40.0,344.0,3292.181
850,Plot  Area,4,2540.0,4,1,115.0,688.0,4527.559
850,Plot  Area,3,1200.0,3,2,78.0,516.0,6500.0
850,Super built-up  Area,2,1000.0,2,2,30.0,344.0,3000.0
850,Super built-up  Area,2,1157.0,2,1,40.0,344.0,3457.217
850,Plot  Area,3,2238.0,3,1,140.0,516.0,6255.585
850,Super built-up  Area,3,2020.0,3,3,85.0,516.0,4207.921
850,Built-up  Area,4,2885.0,3,1,185.0,648.0,6412.478
850,Built-up  Area,4,1917.0,3,0,60.0,648.0,3129.89
850,Plot  Area,3,2400.0,3,2,190.0,516.0,7916.667
850,Super built-up  Area,2,1240.0,2,1,44.3,344.0,3572.581
850,Super built-up  Area,1,625.0,1,1,19.0,172.0,3040.0
850,Built-up  Area,4,2585.5,4,0,139.5,688.0,5395.475
850,Super built-up  Area,2,940.0,2,1,25.38,344.0,2700.0
850,Built-up  Area,4,2100.0,3,1,125.0,648.0,5952.381
850,Super built-up  Area,2,913.0,2,1,36.0,344.0,3943.045
850,Super built-up  Area,3,1404.0,2,0,53.35,476.0,3799.858
850,Plot  Area,4,4111.0,4,1,370.0,688.0,9000.243
850,Built-up  Area,3,1830.0,3,1,88.0,516.0,4808.743
850,Super built-up  Area,3,1364.0,2,2,56.0,476.0,4105.572
850,Super built-up  Area,2,1124.0,2,1,30.35,344.0,2700.178
850,Super built-up  Area,2,1044.0,2,2,32.0,344.0,3065.134
850,Super built-up  Area,1,650.0,1,2,19.87,172.0,3056.923
850,Super built-up  Area,2,1175.0,2,2,42.0,344.0,3574.468
850,Super built-up  Area,2,1240.0,2,2,43.1,344.0,3475.806
850,Super built-up  Area,3,1170.0,2,2,35.41,476.0,3026.496
850,Super built-up  Area,2,1032.0,2,1,42.0,344.0,4069.767
850,Super built-up  Area,2,535.0,1,1,20.0,304.0,3738.318
850,Super built-up  Area,2,1044.0,2,2,34.0,344.0,3256.705
850,Plot  Area,3,1200.0,3,2,76.13,516.0,6344.167
850,Super built-up  Area,2,1200.0,2,2,62.0,344.0,5166.667
850,Super built-up  Area,2,900.0,2,2,27.98,344.0,3108.889
850,Plot  Area,4,2970.0,3,3,130.0,648.0,4377.104
850,Super built-up  Area,2,1205.0,2,2,29.0,344.0,2406.639
850,Super built-up  Area,2,850.0,2,2,32.0,344.0,3764.706
850,Super built-up  Area,2,1175.0,2,1,41.68,344.0,3547.234
850,Built-up  Area,3,1575.0,3,3,55.0,516.0,3492.063
850,Super built-up  Area,2,920.0,2,2,33.0,344.0,3586.957
850,Super built-up  Area,3,1445.0,3,1,50.0,516.0,3460.208
850,Super built-up  Area,2,1150.0,2,1,41.0,344.0,3565.217
850,Super built-up  Area,2,1200.0,2,1,42.6,344.0,3550.0
850,Super built-up  Area,3,1333.0,3,1,50.0,516.0,3750.938
850,Super built-up  Area,2,1044.0,2,2,36.0,344.0,3448.276
850,Built-up  Area,2,950.0,2,2,35.0,344.0,3684.211
850,Built-up  Area,4,2585.5,4,0,115.0,688.0,4447.882
850,Plot  Area,3,2172.0,3,0,100.0,516.0,4604.052
850,Super built-up  Area,1,633.0,1,1,17.09,172.0,2699.842
850,Plot  Area,3,1500.0,5,2,95.0,596.0,6333.333
850,Super built-up  Area,2,1451.0,2,1,87.0,344.0,5995.865
850,Plot  Area,4,2400.0,3,3,140.0,648.0,5833.333
850,Super built-up  Area,3,1525.0,2,2,68.0,476.0,4459.016
850,Super built-up  Area,2,1095.0,2,1,45.0,344.0,4109.589
850,Built-up  Area,3,1425.0,3,2,57.0,516.0,4000.0
851,Super built-up  Area,2,1125.0,2,1,48.0,344.0,4266.667
852,Super built-up  Area,2,850.0,2,1,30.0,344.0,3529.412
852,Built-up  Area,3,1325.0,3,1,57.0,516.0,4301.887
852,Built-up  Area,2,885.0,2,3,40.0,344.0,4519.774
852,Built-up  Area,2,1100.0,2,1,50.0,344.0,4545.455
852,Super built-up  Area,3,1320.0,2,3,60.0,476.0,4545.455
852,Built-up  Area,3,840.0,2,2,35.0,476.0,4166.667
852,Super built-up  Area,3,1325.0,2,3,56.0,476.0,4226.415
853,Built-up  Area,3,1350.0,3,2,48.6,516.0,3600.0
853,Plot  Area,4,750.0,2,1,42.0,608.0,5600.0
853,Super built-up  Area,3,1540.0,3,2,65.0,516.0,4220.779
853,Built-up  Area,2,1185.0,2,1,42.66,344.0,3600.0
854,Super built-up  Area,2,1240.0,2,2,52.6,344.0,4241.935
854,Super built-up  Area,3,1488.0,2,3,60.0,476.0,4032.258
854,Built-up  Area,3,1488.0,2,2,65.0,476.0,4368.28
854,Super built-up  Area,3,1486.0,2,2,65.0,476.0,4374.159
855,Super built-up  Area,3,2000.0,3,2,85.0,516.0,4250.0
855,Super built-up  Area,3,2000.0,3,2,85.0,516.0,4250.0
856,Super built-up  Area,3,2000.0,3,2,85.0,516.0,4250.0
857,Super built-up  Area,3,2000.0,3,2,85.0,516.0,4250.0
858,Super built-up  Area,2,1210.0,2,2,40.0,344.0,3305.785
858,Super built-up  Area,3,1535.0,3,1,55.0,516.0,3583.062
858,Super built-up  Area,3,1265.0,2,1,82.0,476.0,6482.213
858,Super built-up  Area,2,1115.0,2,1,50.0,344.0,4484.305
858,Super built-up  Area,3,1563.0,2,2,52.0,476.0,3326.935
859,Super built-up  Area,4,1600.0,4,1,80.0,688.0,5000.0
859,Built-up  Area,2,1200.0,2,2,50.0,344.0,4166.667
859,Built-up  Area,2,1190.0,2,2,42.0,344.0,3529.412
860,Super built-up  Area,2,1088.0,2,2,46.0,344.0,4227.941
861,Super built-up  Area,2,1080.0,2,2,39.0,344.0,3611.111
861,Built-up  Area,2,1080.0,2,1,55.0,344.0,5092.593
861,Super built-up  Area,2,1005.0,2,2,40.0,344.0,3980.1
862,Super built-up  Area,2,1260.0,2,2,58.0,344.0,4603.175
862,Super built-up  Area,2,1250.0,2,1,43.0,344.0,3440.0
862,Super built-up  Area,2,1275.0,2,2,59.0,344.0,4627.451
863,Super built-up  Area,2,1140.0,2,3,43.0,344.0,3771.93
863,Super built-up  Area,3,1356.0,2,3,66.0,476.0,4867.257
863,Built-up  Area,3,1600.0,3,3,75.0,516.0,4687.5
863,Plot  Area,4,2000.0,3,0,95.0,648.0,4750.0
863,Super built-up  Area,2,1140.0,2,2,49.11,344.0,4307.895
863,Super built-up  Area,2,1195.0,2,2,44.0,344.0,3682.008
863,Built-up  Area,2,1190.0,2,2,40.0,344.0,3361.345
863,Built-up  Area,2,1457.0,2,3,60.0,344.0,4118.051
863,Super built-up  Area,2,1080.0,2,2,41.0,344.0,3796.296
863,Super built-up  Area,3,2132.0,3,3,80.0,516.0,3752.345
863,Super built-up  Area,3,1800.0,3,1,70.0,516.0,3888.889
863,Super built-up  Area,2,1175.0,2,2,43.48,344.0,3700.426
863,Super built-up  Area,3,1362.0,3,2,62.63,516.0,4598.385
863,Super built-up  Area,2,1071.0,2,1,51.0,344.0,4761.905
863,Super built-up  Area,2,1063.0,2,2,40.0,344.0,3762.935
863,Super built-up  Area,2,1235.0,2,2,52.76,344.0,4272.065
863,Super built-up  Area,3,1362.0,3,1,62.63,516.0,4598.385
863,Super built-up  Area,3,1362.0,3,1,62.63,516.0,4598.385
863,Super built-up  Area,3,1588.0,2,3,90.0,476.0,5667.506
863,Super built-up  Area,2,1235.0,2,2,44.5,344.0,3603.239
863,Super built-up  Area,2,1457.0,2,3,60.0,344.0,4118.051
864,Built-up  Area,3,1600.0,3,0,80.0,516.0,5000.0
864,Super built-up  Area,3,1600.0,3,3,72.0,516.0,4500.0
864,Built-up  Area,3,1740.0,3,2,55.0,516.0,3160.92
865,Super built-up  Area,3,1400.0,3,2,60.0,516.0,4285.714
865,Built-up  Area,2,1022.0,2,2,40.0,344.0,3913.894
865,Super built-up  Area,2,1135.0,2,1,39.73,344.0,3500.441
865,Super built-up  Area,2,420.0,2,0,35.0,344.0,8333.333
865,Super built-up  Area,2,995.0,2,1,34.82,344.0,3499.497
865,Super built-up  Area,2,995.0,2,1,34.82,344.0,3499.497
865,Super built-up  Area,2,1050.0,2,2,47.0,344.0,4476.19
865,Built-up  Area,2,940.0,2,1,40.0,344.0,4255.319
865,Super built-up  Area,2,1500.0,2,2,65.0,344.0,4333.333
865,Super built-up  Area,2,1037.0,2,1,36.28,344.0,3498.554
865,Super built-up  Area,2,978.0,2,1,34.22,344.0,3498.978
865,Super built-up  Area,2,1037.0,2,1,36.28,344.0,3498.554
866,Super built-up  Area,3,1495.0,2,1,63.0,476.0,4214.047
867,Built-up  Area,2,1250.0,2,1,58.0,344.0,4640.0
867,Super built-up  Area,2,1194.0,2,0,55.0,344.0,4606.365
867,Super built-up  Area,3,1455.0,2,2,55.0,476.0,3780.069
867,Built-up  Area,3,1400.0,3,2,53.0,516.0,3785.714
868,Super built-up  Area,2,1250.0,2,1,50.0,344.0,4000.0
868,Super built-up  Area,2,1250.0,2,1,55.0,344.0,4400.0
869,Super built-up  Area,2,1025.0,2,2,43.04,344.0,4199.024
870,Super built-up  Area,3,1310.0,2,1,55.0,476.0,4198.473
871,Super built-up  Area,3,1540.0,3,3,60.0,516.0,3896.104
871,Super built-up  Area,3,1693.0,3,3,57.39,516.0,3389.841
871,Super built-up  Area,2,1295.0,2,2,43.9,344.0,3389.961
871,Super built-up  Area,2,1145.0,2,2,45.79,344.0,3999.127
871,Super built-up  Area,2,1419.0,2,2,48.1,344.0,3389.711
871,Super built-up  Area,2,1295.0,2,1,55.47,344.0,4283.398
871,Super built-up  Area,2,1133.0,2,1,49.07,344.0,4330.98
871,Super built-up  Area,2,1090.0,2,1,42.0,344.0,3853.211
871,Super built-up  Area,2,1260.0,2,1,67.39,344.0,5348.413
871,Super built-up  Area,2,1141.0,2,2,38.55,344.0,3378.615
871,Super built-up  Area,2,1140.0,2,1,49.39,344.0,4332.456
871,Super built-up  Area,2,1303.0,2,2,55.79,344.0,4281.658
871,Super built-up  Area,1,600.0,1,1,22.0,172.0,3666.667
871,Super built-up  Area,3,1278.0,2,1,53.76,476.0,4206.573
871,Super built-up  Area,1,500.0,1,1,25.0,172.0,5000.0
871,Super built-up  Area,2,1143.0,2,2,38.65,344.0,3381.452
871,Built-up  Area,3,1610.0,3,2,74.0,516.0,4596.273
871,Super built-up  Area,2,1105.0,2,1,65.0,344.0,5882.353
871,Super built-up  Area,3,1693.0,3,3,57.39,516.0,3389.841
871,Built-up  Area,2,1258.0,2,1,63.53,344.0,5050.079
871,Super built-up  Area,2,1128.0,2,2,38.24,344.0,3390.071
871,Super built-up  Area,2,1157.0,2,1,53.8,344.0,4649.957
871,Super built-up  Area,2,1185.0,2,2,47.39,344.0,3999.156
871,Super built-up  Area,3,1530.0,3,2,57.0,516.0,3725.49
871,Super built-up  Area,3,1530.0,3,3,61.2,516.0,4000.0
871,Built-up  Area,2,1030.0,2,1,50.0,344.0,4854.369
871,Super built-up  Area,2,1144.0,2,2,38.55,344.0,3369.755
871,Super built-up  Area,2,1196.0,2,2,51.51,344.0,4306.856
871,Built-up  Area,3,1570.0,3,2,88.0,516.0,5605.096
871,Super built-up  Area,2,1168.0,2,1,61.0,344.0,5222.603
871,Super built-up  Area,2,1306.0,2,1,55.91,344.0,4281.011
871,Super built-up  Area,3,1608.0,3,1,67.98,516.0,4227.612
871,Super built-up  Area,3,1530.0,3,3,51.87,516.0,3390.196
871,Super built-up  Area,3,1575.0,2,2,78.0,476.0,4952.381
871,Super built-up  Area,2,1200.0,2,1,35.0,344.0,2916.667
871,Super built-up  Area,2,1151.0,2,2,39.02,344.0,3390.096
871,Built-up  Area,3,1570.0,2,2,65.0,476.0,4140.127
871,Super built-up  Area,3,1580.0,3,3,53.56,516.0,3389.873
871,Super built-up  Area,2,1196.0,2,2,51.15,344.0,4276.756
871,Super built-up  Area,2,1419.0,2,2,48.0,344.0,3382.664
871,Super built-up  Area,3,1560.0,2,2,62.4,476.0,4000.0
871,Super built-up  Area,2,1295.0,2,2,70.0,344.0,5405.405
871,Super built-up  Area,1,648.0,1,1,31.75,172.0,4899.691
871,Super built-up  Area,2,1100.0,2,1,55.0,344.0,5000.0
871,Super built-up  Area,2,1140.0,2,2,38.55,344.0,3381.579
871,Super built-up  Area,2,1090.0,2,2,43.59,344.0,3999.083
871,Super built-up  Area,3,1530.0,3,3,51.77,516.0,3383.66
871,Built-up  Area,2,1023.0,2,2,42.0,344.0,4105.572
871,Super built-up  Area,2,1070.0,2,1,50.0,344.0,4672.897
871,Super built-up  Area,3,1510.0,2,3,59.0,476.0,3907.285
871,Super built-up  Area,2,1128.0,2,1,48.79,344.0,4325.355
871,Super built-up  Area,2,1267.0,2,2,42.85,344.0,3382.005
871,Super built-up  Area,1,550.0,1,0,21.0,172.0,3818.182
871,Super built-up  Area,2,1120.0,2,2,37.95,344.0,3388.393
871,Super built-up  Area,2,1608.0,2,2,85.0,344.0,5286.07
871,Super built-up  Area,2,1210.0,2,2,45.0,344.0,3719.008
871,Super built-up  Area,2,1240.0,2,1,53.27,344.0,4295.968
871,Built-up  Area,3,1395.0,2,2,72.0,476.0,5161.29
871,Super built-up  Area,2,1165.0,2,1,45.0,344.0,3862.661
871,Super built-up  Area,3,1288.0,2,1,70.0,476.0,5434.783
871,Super built-up  Area,2,1120.0,2,2,37.97,344.0,3390.179
871,Super built-up  Area,2,1140.0,2,2,38.65,344.0,3390.351
871,Super built-up  Area,2,1095.0,2,1,38.33,344.0,3500.457
871,Super built-up  Area,3,1420.0,2,2,60.0,476.0,4225.352
871,Super built-up  Area,2,1303.0,2,2,44.17,344.0,3389.87
871,Super built-up  Area,3,1580.0,3,3,53.56,516.0,3389.873
871,Super built-up  Area,2,1185.0,2,1,40.17,344.0,3389.873
871,Super built-up  Area,2,1140.0,2,1,49.27,344.0,4321.93
871,Super built-up  Area,3,1430.0,2,1,50.0,476.0,3496.503
871,Super built-up  Area,2,1095.0,2,2,38.33,344.0,3500.457
871,Super built-up  Area,2,1235.0,2,1,75.0,344.0,6072.874
871,Super built-up  Area,3,1280.0,3,2,57.6,516.0,4500.0
871,Super built-up  Area,2,1303.0,2,1,55.79,344.0,4281.658
871,Super built-up  Area,2,1162.0,2,0,65.0,344.0,5593.804
871,Super built-up  Area,2,1133.0,2,2,38.41,344.0,3390.115
871,Super built-up  Area,2,1151.0,2,1,49.0,344.0,4257.168
871,Super built-up  Area,2,1267.0,2,1,54.35,344.0,4289.661
871,Super built-up  Area,3,1550.0,3,3,52.45,516.0,3383.871
871,Built-up  Area,2,1100.0,2,1,50.0,344.0,4545.455
871,Super built-up  Area,2,1185.0,2,2,40.17,344.0,3389.873
871,Super built-up  Area,3,1751.0,3,3,72.0,516.0,4111.936
871,Super built-up  Area,2,1306.0,2,2,44.17,344.0,3382.083
871,Super built-up  Area,2,1196.0,2,2,40.44,344.0,3381.271
871,Super built-up  Area,2,1178.0,2,1,75.0,344.0,6366.723
871,Super built-up  Area,2,1128.0,2,2,40.0,344.0,3546.099
871,Super built-up  Area,2,1151.0,2,2,39.0,344.0,3388.358
871,Super built-up  Area,3,1375.0,2,1,54.99,476.0,3999.273
871,Super built-up  Area,3,1525.0,2,2,99.13,476.0,6500.328
871,Super built-up  Area,2,1060.0,2,1,48.0,344.0,4528.302
871,Super built-up  Area,2,1128.0,2,1,48.79,344.0,4325.355
871,Super built-up  Area,3,1400.0,2,2,48.0,476.0,3428.571
871,Super built-up  Area,2,1170.0,2,3,50.0,344.0,4273.504
871,Super built-up  Area,3,1625.0,2,2,54.0,476.0,3323.077
871,Super built-up  Area,2,1185.0,2,1,51.15,344.0,4316.456
871,Super built-up  Area,2,1255.0,2,1,53.87,344.0,4292.43
871,Super built-up  Area,2,1419.0,2,1,60.42,344.0,4257.928
871,Super built-up  Area,3,1693.0,3,1,71.38,516.0,4216.184
871,Super built-up  Area,2,1196.0,2,2,40.54,344.0,3389.632
871,Super built-up  Area,2,1196.0,2,2,40.54,344.0,3389.632
871,Super built-up  Area,3,1630.0,3,2,60.65,516.0,3720.859
871,Super built-up  Area,3,1531.0,3,3,51.77,516.0,3381.45
871,Super built-up  Area,2,1160.0,2,1,70.0,344.0,6034.483
871,Built-up  Area,2,1133.0,2,1,38.37,344.0,3386.584
871,Super built-up  Area,2,1140.0,2,1,48.7,344.0,4271.93
871,Built-up  Area,2,1140.0,2,2,38.65,344.0,3390.351
871,Super built-up  Area,2,1140.0,2,2,38.55,344.0,3381.579
871,Super built-up  Area,2,1295.0,2,2,55.47,344.0,4283.398
871,Super built-up  Area,2,1133.0,2,2,40.0,344.0,3530.45
871,Super built-up  Area,3,1510.0,2,2,55.0,476.0,3642.384
871,Super built-up  Area,3,1550.0,3,1,86.8,516.0,5600.0
871,Super built-up  Area,2,1400.0,2,2,45.0,344.0,3214.286
871,Super built-up  Area,2,1110.0,2,1,52.0,344.0,4684.685
871,Super built-up  Area,3,1580.0,3,1,83.74,516.0,5300.0
871,Super built-up  Area,3,1608.0,3,3,54.51,516.0,3389.925
871,Super built-up  Area,3,1640.0,3,1,86.8,516.0,5292.683
871,Super built-up  Area,3,1500.0,3,3,51.04,516.0,3402.667
871,Super built-up  Area,2,1185.0,2,1,51.15,344.0,4316.456
871,Super built-up  Area,2,1295.0,2,2,43.9,344.0,3389.961
871,Super built-up  Area,3,1279.0,2,1,53.76,476.0,4203.284
871,Super built-up  Area,2,1196.0,2,2,40.54,344.0,3389.632
871,Super built-up  Area,2,1240.0,2,2,40.54,344.0,3269.355
871,Super built-up  Area,2,1090.0,2,1,57.0,344.0,5229.358
871,Super built-up  Area,2,1240.0,2,2,42.04,344.0,3390.323
871,Built-up  Area,3,1757.0,3,3,98.0,516.0,5577.689
871,Super built-up  Area,3,1530.0,3,2,64.0,516.0,4183.007
871,Super built-up  Area,3,1587.0,3,1,73.8,516.0,4650.284
871,Super built-up  Area,3,1529.0,3,3,51.77,516.0,3385.873
871,Super built-up  Area,2,1295.0,2,1,55.47,344.0,4283.398
871,Super built-up  Area,3,1450.0,2,1,67.0,476.0,4620.69
871,Super built-up  Area,2,1090.0,2,2,57.0,344.0,5229.358
871,Super built-up  Area,2,945.0,2,1,45.0,344.0,4761.905
871,Super built-up  Area,2,1303.0,2,2,55.78,344.0,4280.89
871,Super built-up  Area,2,1419.0,2,2,48.1,344.0,3389.711
871,Super built-up  Area,3,1700.0,2,2,86.0,476.0,5058.824
871,Super built-up  Area,2,1270.0,2,2,62.0,344.0,4881.89
871,Super built-up  Area,2,1250.0,2,2,68.0,344.0,5440.0
871,Super built-up  Area,3,1260.0,2,1,62.0,476.0,4920.635
871,Super built-up  Area,2,1196.0,2,2,40.54,344.0,3389.632
871,Super built-up  Area,3,1580.0,2,2,66.85,476.0,4231.013
871,Super built-up  Area,2,1050.0,2,2,37.0,344.0,3523.81
871,Built-up  Area,3,1021.0,3,2,59.0,516.0,5778.648
871,Super built-up  Area,2,1196.0,2,2,40.54,344.0,3389.632
871,Super built-up  Area,3,1500.0,3,2,88.0,516.0,5866.667
871,Super built-up  Area,2,1168.0,2,1,66.0,344.0,5650.685
871,Built-up  Area,3,1400.0,2,2,86.0,476.0,6142.857
871,Super built-up  Area,2,1157.0,2,1,65.0,344.0,5617.978
871,Super built-up  Area,2,1206.0,2,1,40.7,344.0,3374.793
871,Built-up  Area,2,1000.0,2,0,50.0,344.0,5000.0
871,Super built-up  Area,3,1485.0,2,2,63.0,476.0,4242.424
871,Super built-up  Area,3,1335.0,2,1,56.0,476.0,4194.757
871,Super built-up  Area,3,1571.0,3,3,53.12,516.0,3381.286
871,Super built-up  Area,2,1255.0,2,2,42.54,344.0,3389.641
871,Super built-up  Area,3,1530.0,3,3,64.86,516.0,4239.216
871,Built-up  Area,3,1850.0,3,1,98.0,516.0,5297.297
871,Super built-up  Area,2,1140.0,2,2,44.0,344.0,3859.649
871,Super built-up  Area,2,1140.0,2,2,39.0,344.0,3421.053
871,Super built-up  Area,1,510.0,1,1,22.0,172.0,4313.725
871,Super built-up  Area,2,1187.0,2,2,40.14,344.0,3381.634
871,Built-up  Area,2,1141.0,2,1,60.0,344.0,5258.545
872,Built-up  Area,1,900.0,1,1,30.0,172.0,3333.333
872,Built-up  Area,2,1070.0,2,1,35.0,344.0,3271.028
872,Built-up  Area,3,1440.0,3,2,65.8,516.0,4569.444
872,Built-up  Area,1,420.0,1,1,23.5,172.0,5595.238
873,Super built-up  Area,3,1385.0,2,2,48.48,476.0,3500.361
873,Built-up  Area,3,1300.0,2,2,70.0,476.0,5384.615
873,Super built-up  Area,3,1230.0,2,2,53.51,476.0,4350.407
873,Super built-up  Area,2,1040.0,2,2,36.4,344.0,3500.0
874,Super built-up  Area,2,1083.0,2,2,61.75,344.0,5701.754
874,Plot  Area,4,2760.0,4,2,155.0,688.0,5615.942
874,Super built-up  Area,2,900.0,2,1,27.0,344.0,3000.0
874,Super built-up  Area,3,1655.0,3,2,115.0,516.0,6948.64
874,Plot  Area,4,1300.0,3,0,75.0,648.0,5769.231
874,Super built-up  Area,2,805.5,2,0,19.33,344.0,2399.752
874,Built-up  Area,2,1277.0,2,2,59.0,344.0,4620.204
874,Super built-up  Area,3,1247.0,2,2,58.0,476.0,4651.163
874,Super built-up  Area,2,1050.0,2,2,42.7,344.0,4066.667
874,Super built-up  Area,2,1255.0,2,2,52.76,344.0,4203.984
874,Super built-up  Area,3,1033.0,2,2,30.47,476.0,2949.661
874,Super built-up  Area,2,1033.0,2,2,32.0,344.0,3097.773
874,Super built-up  Area,1,552.5,1,0,13.26,172.0,2400.0
874,Super built-up  Area,2,1140.0,2,2,49.11,344.0,4307.895
874,Super built-up  Area,2,850.0,2,1,25.4,344.0,2988.235
875,Super built-up  Area,3,1450.0,3,3,68.0,516.0,4689.655
875,Built-up  Area,3,1539.0,3,2,60.0,516.0,3898.635
875,Super built-up  Area,2,1152.0,2,1,42.0,344.0,3645.833
875,Super built-up  Area,3,1450.0,3,3,65.0,516.0,4482.759
876,Built-up  Area,2,861.0,2,1,34.5,344.0,4006.969
876,Super built-up  Area,3,1408.0,3,3,62.0,516.0,4403.409
876,Super built-up  Area,3,1605.0,3,2,50.0,516.0,3115.265
876,Built-up  Area,2,861.0,2,1,34.5,344.0,4006.969
876,Super built-up  Area,3,1318.0,3,1,54.0,516.0,4097.117
876,Built-up  Area,2,861.0,2,0,36.5,344.0,4239.257
876,Super built-up  Area,3,1320.0,3,2,60.0,516.0,4545.455
876,Built-up  Area,3,1345.0,3,2,60.0,516.0,4460.967
876,Super built-up  Area,2,996.0,2,2,49.0,344.0,4919.679
876,Built-up  Area,2,996.0,2,2,36.5,344.0,3664.659
876,Super built-up  Area,3,1318.0,3,2,56.0,516.0,4248.862
876,Super built-up  Area,2,1129.0,2,1,50.0,344.0,4428.698
877,Plot  Area,4,1200.0,4,2,72.0,688.0,6000.0
877,Super built-up  Area,3,1250.0,3,2,40.0,516.0,3200.0
877,Plot  Area,4,2700.0,3,2,90.0,648.0,3333.333
878,Super built-up  Area,2,920.0,2,2,39.55,344.0,4298.913
878,Super built-up  Area,3,1475.0,2,2,58.99,476.0,3999.322
878,Super built-up  Area,3,1270.0,2,2,50.79,476.0,3999.213
878,Super built-up  Area,2,1160.0,2,1,46.39,344.0,3999.138
878,Super built-up  Area,3,1270.0,2,2,50.79,476.0,3999.213
878,Super built-up  Area,3,1270.0,2,2,50.79,476.0,3999.213
878,Built-up  Area,2,965.0,2,2,48.0,344.0,4974.093
878,Super built-up  Area,3,1355.0,2,3,58.25,476.0,4298.893
878,Super built-up  Area,3,1355.0,2,3,58.27,476.0,4300.369
878,Super built-up  Area,3,1475.0,2,2,58.99,476.0,3999.322
878,Super built-up  Area,3,1270.0,2,1,50.79,476.0,3999.213
878,Super built-up  Area,2,1160.0,2,2,46.39,344.0,3999.138
878,Super built-up  Area,3,1270.0,2,3,50.79,476.0,3999.213
878,Super built-up  Area,2,1160.0,2,1,46.39,344.0,3999.138
878,Super built-up  Area,3,1475.0,2,2,58.99,476.0,3999.322
878,Super built-up  Area,3,1270.0,2,2,50.79,476.0,3999.213
878,Built-up  Area,2,960.0,2,3,50.0,344.0,5208.333
878,Super built-up  Area,3,1270.0,2,2,50.79,476.0,3999.213
879,Built-up  Area,2,1199.0,2,2,50.0,344.0,4170.142
880,Built-up  Area,2,1200.0,2,3,50.0,344.0,4166.667
881,Built-up  Area,3,1440.0,2,3,62.0,476.0,4305.556
881,Built-up  Area,2,1143.0,2,2,45.0,344.0,3937.008
881,Built-up  Area,2,1020.0,2,2,45.0,344.0,4411.765
881,Super built-up  Area,2,1286.0,2,2,63.0,344.0,4898.911
881,Super built-up  Area,2,1101.0,2,0,45.0,344.0,4087.193
881,Built-up  Area,2,1345.0,2,1,67.0,344.0,4981.413
881,Built-up  Area,3,1540.0,2,0,40.0,476.0,2597.403
881,Super built-up  Area,3,1135.0,2,2,39.73,476.0,3500.441
881,Super built-up  Area,3,1540.0,3,0,50.0,516.0,3246.753
881,Super built-up  Area,2,1175.0,2,2,47.0,344.0,4000.0
881,Super built-up  Area,3,1390.0,2,2,62.55,476.0,4500.0
881,Super built-up  Area,3,1330.0,2,1,56.0,476.0,4210.526
881,Super built-up  Area,2,1008.0,2,3,45.0,344.0,4464.286
881,Super built-up  Area,3,1390.0,2,2,60.47,476.0,4350.36
881,Super built-up  Area,3,1617.0,3,3,66.68,516.0,4123.686
881,Built-up  Area,2,1150.0,2,1,49.0,344.0,4260.87
881,Super built-up  Area,3,1330.0,2,1,56.0,476.0,4210.526
881,Super built-up  Area,2,1200.0,2,2,44.0,344.0,3666.667
881,Super built-up  Area,3,1385.0,2,2,48.48,476.0,3500.361
881,Super built-up  Area,3,1330.0,2,2,46.55,476.0,3500.0
881,Built-up  Area,2,882.0,2,1,30.0,344.0,3401.361
881,Super built-up  Area,2,993.0,2,1,39.71,344.0,3998.993
881,Super built-up  Area,2,1045.0,2,1,45.0,344.0,4306.22
881,Built-up  Area,2,850.0,2,2,37.93,344.0,4462.353
